search_alph,too_many_math,zero_math
SSHARF,False,True
SSHARG,False,False
SSHARH,False,True
SSHARI,False,False
SSHARJ,False,True
SSHARK,False,False
SSHARL,False,False
SSHARM,True,False
SSHARN,False,False
SSHARO,False,False
SSHARP,False,False
SSHARQ,False,True
SSHARR,False,False
SSHARS,False,True
SSHART,False,True
SSHARU,False,False
SSHARV,False,True
SSHARW,False,True
SSHARX,False,True
SSHARY,False,False
SSHARZ,False,False
SSHAR',False,True
SSHENA,False,False
SSHENB,False,True
SSHENC,False,True
SSHEND,False,False
SSHENE,False,False
SSHENF,False,True
SSHENG,False,False
SSHENH,False,True
SSHENI,False,False
SSHENJ,False,True
SSHENK,False,False
SSHENL,False,True
SSHENM,False,True
SSHENN,False,True
SSHENO,False,False
SSHENP,False,True
SSHENQ,False,True
SSHENR,False,True
SSHENS,False,True
SSHENT,False,False
SSHENU,False,True
SSHENV,False,True
SSHENW,False,True
SSHENX,False,True
SSHENY,False,True
SSHENZ,False,True
SSHEN',False,True
SSHERA,False,False
SSHERB,False,False
SSHERC,False,False
SSHERD,False,False
SSHERE,False,False
SSHERF,False,False
SSHERG,False,False
SSHERH,False,True
SSHERI,False,False
SSHERJ,False,True
SSHERK,False,False
SSHERL,False,False
SSHERM,False,False
SSHERN,False,True
SSHERO,False,False
SSHERP,False,True
SSHERQ,False,True
SSHERR,False,False
SSHERS,False,False
SSHERT,False,False
SSHERU,False,True
SSHERV,False,True
SSHERW,False,False
SSHERX,False,True
SSHERY,False,False
SSHERZ,False,False
SSHER',False,True
SSHINA,False,False
SSHINB,False,False
SSHINC,False,True
SSHIND,False,False
SSHINE,False,False
SSHINF,False,True
SSHING,False,False
SSHINH,False,True
SSHINI,False,True
SSHINJ,False,False
SSHINK,False,False
SSHINL,False,True
SSHINM,False,True
SSHINN,False,False
SSHINO,False,False
SSHINP,False,True
SSHINQ,False,True
SSHINR,False,True
SSHINS,False,True
SSHINT,False,False
SSHINU,False,True
SSHINV,False,True
SSHINW,False,False
SSHINX,False,True
SSHINY,False,True
SSHINZ,False,True
SSHIN',False,True
SSILVA,True,False
SSILVB,False,True
SSILVC,False,True
SSILVD,False,True
SSILVE,False,False
SSILVF,False,True
SSILVG,False,True
SSILVH,False,True
SSILVI,False,False
SSILVJ,False,True
SSILVK,False,True
SSILVL,False,True
SSILVM,False,True
SSILVN,False,True
SSILVO,False,True
SSILVP,False,True
SSILVQ,False,True
SSILVR,False,True
SSILVS,False,True
SSILVT,False,True
SSILVU,False,True
SSILVV,False,True
SSILVW,False,True
SSILVX,False,True
SSILVY,False,True
SSILVZ,False,True
SSILV',False,True
SSIMOA,False,True
SSIMOB,False,True
SSIMOC,False,True
SSIMOD,False,True
SSIMOE,False,False
SSIMOF,False,False
SSIMOG,False,True
SSIMOH,False,True
SSIMOI,False,True
SSIMOJ,False,True
SSIMOK,False,True
SSIMOL,False,False
SSIMOM,False,False
SSIMON,True,False
SSIMOO,False,True
SSIMOP,False,True
SSIMOQ,False,True
SSIMOR,False,True
SSIMOS,False,False
SSIMOT,False,True
SSIMOU,False,True
SSIMOV,False,False
SSIMOW,False,True
SSIMOX,False,True
SSIMOY,False,True
SSIMOZ,False,True
SSIMO',False,True
SSINGA,False,False
SSINGB,False,False
SSINGC,False,True
SSINGD,False,True
SSINGE,False,False
SSINGF,False,True
SSINGG,False,True
SSINGH,True,False
SSINGI,False,True
SSINGJ,False,True
SSINGK,False,False
SSINGL,False,False
SSINGM,False,False
SSINGN,False,True
SSINGO,False,True
SSINGP,False,False
SSINGQ,False,True
SSINGR,False,True
SSINGS,False,True
SSINGT,False,False
SSINGU,False,False
SSINGV,False,True
SSINGW,False,True
SSINGX,False,True
SSINGY,False,True
SSINGZ,False,True
SSING',False,True
SSMITA,False,False
SSMITB,False,True
SSMITC,False,True
SSMITD,False,True
SSMITE,False,True
SSMITF,False,True
SSMITG,False,True
SSMITH,True,False
SSMITI,False,False
SSMITJ,False,True
SSMITK,False,True
SSMITL,False,False
SSMITM,False,True
SSMITN,False,True
SSMITO,False,True
SSMITP,False,True
SSMITQ,False,True
SSMITR,False,True
SSMITS,False,False
SSMITT,False,True
SSMITU,False,True
SSMITV,False,True
SSMITW,False,True
SSMITX,False,True
SSMITY,False,True
SSMITZ,False,True
SSMIT',False,True
SSONGA,False,True
SSONGB,False,True
SSONGC,False,True
SSONGD,False,True
SSONGE,False,True
SSONGF,False,True
SSONGG,False,True
SSONGH,False,False
SSONGI,False,True
SSONGJ,False,True
SSONGK,False,True
SSONGL,False,True
SSONGM,False,True
SSONGN,False,True
SSONGO,False,True
SSONGP,False,True
SSONGQ,False,True
SSONGR,False,True
SSONGS,False,True
SSONGT,False,True
SSONGU,False,True
SSONGV,False,True
SSONGW,False,True
SSONGX,False,True
SSONGY,False,True
SSONGZ,False,True
SSONG',False,True
SSTANA,False,False
SSTANB,False,False
SSTANC,False,False
SSTAND,False,False
SSTANE,False,False
SSTANF,False,False
SSTANG,False,False
SSTANH,False,False
SSTANI,False,False
SSTANJ,False,True
SSTANK,False,False
SSTANL,False,False
SSTANM,False,True
SSTANN,False,False
SSTANO,False,False
SSTANP,False,True
SSTANQ,False,True
SSTANR,False,True
SSTANS,False,False
SSTANT,False,False
SSTANU,False,True
SSTANV,False,True
SSTANW,False,True
SSTANX,False,True
SSTANY,False,True
SSTANZ,False,False
SSTAN',False,True
SSTARA,False,False
SSTARB,False,False
SSTARC,False,False
SSTARD,False,True
SSTARE,False,False
SSTARF,False,False
SSTARG,False,True
SSTARH,False,True
SSTARI,False,False
SSTARJ,False,True
SSTARK,False,False
SSTARL,False,False
SSTARM,False,False
SSTARN,False,False
SSTARO,False,False
SSTARP,False,True
SSTARQ,False,True
SSTARR,False,False
SSTARS,False,False
SSTART,False,False
SSTARU,False,True
SSTARV,False,False
SSTARW,False,False
SSTARX,False,True
SSTARY,False,False
SSTARZ,False,False
SSTAR',False,True
SSTEIA,False,True
SSTEIB,False,False
SSTEIC,False,False
SSTEID,False,False
SSTEIE,False,False
SSTEIF,False,False
SSTEIG,False,False
SSTEIH,False,False
SSTEII,False,True
SSTEIJ,False,False
SSTEIK,False,True
SSTEIL,False,False
SSTEIM,False,False
SSTEIN,True,False
SSTEIO,False,True
SSTEIP,False,True
SSTEIQ,False,True
SSTEIR,False,True
SSTEIS,False,False
SSTEIT,False,False
SSTEIU,False,True
SSTEIV,False,True
SSTEIW,False,True
SSTEIX,False,True
SSTEIY,False,True
SSTEIZ,False,True
SSTEI',False,True
SSTEPA,False,False
SSTEPB,False,True
SSTEPC,False,True
SSTEPD,False,True
SSTEPE,False,True
SSTEPF,False,True
SSTEPG,False,True
SSTEPH,False,False
SSTEPI,False,False
SSTEPJ,False,True
SSTEPK,False,False
SSTEPL,False,False
SSTEPM,False,True
SSTEPN,False,False
SSTEPO,False,False
SSTEPP,False,False
SSTEPQ,False,True
SSTEPR,False,False
SSTEPS,False,True
SSTEPT,False,True
SSTEPU,False,True
SSTEPV,False,True
SSTEPW,False,True
SSTEPX,False,True
SSTEPY,False,True
SSTEPZ,False,True
SSTEP',False,True
SSTEVA,False,False
SSTEVB,False,True
SSTEVC,False,True
SSTEVD,False,True
SSTEVE,False,False
SSTEVF,False,True
SSTEVG,False,True
SSTEVH,False,True
SSTEVI,False,False
SSTEVJ,False,True
SSTEVK,False,True
SSTEVL,False,True
SSTEVM,False,True
SSTEVN,False,True
SSTEVO,False,True
SSTEVP,False,True
SSTEVQ,False,True
SSTEVR,False,True
SSTEVS,False,True
SSTEVT,False,True
SSTEVU,False,False
SSTEVV,False,True
SSTEVW,False,True
SSTEVX,False,True
SSTEVY,False,True
SSTEVZ,False,True
SSTEV',False,True
SSTOLA,False,False
SSTOLB,False,False
SSTOLC,False,False
SSTOLD,False,True
SSTOLE,False,False
SSTOLF,False,False
SSTOLG,False,True
SSTOLH,False,True
SSTOLI,False,False
SSTOLJ,False,True
SSTOLK,False,False
SSTOLL,False,False
SSTOLM,False,True
SSTOLN,False,True
SSTOLO,False,False
SSTOLP,False,False
SSTOLQ,False,True
SSTOLR,False,True
SSTOLS,False,True
SSTOLT,False,False
SSTOLU,False,True
SSTOLV,False,True
SSTOLW,False,False
SSTOLX,False,True
SSTOLY,False,False
SSTOLZ,False,False
SSTOL',False,True
SSTRAA,False,True
SSTRAB,False,False
SSTRAC,False,False
SSTRAD,False,False
SSTRAE,False,False
SSTRAF,False,False
SSTRAG,False,False
SSTRAH,False,False
SSTRAI,False,False
SSTRAJ,False,True
SSTRAK,False,False
SSTRAL,False,False
SSTRAM,False,False
SSTRAN,False,False
SSTRAO,False,True
SSTRAP,False,False
SSTRAQ,False,True
SSTRAR,False,True
SSTRAS,False,False
SSTRAT,False,False
SSTRAU,False,False
SSTRAV,False,True
SSTRAW,False,False
SSTRAX,False,True
SSTRAY,False,False
SSTRAZ,False,False
SSTRA',False,True
SSTREA,False,False
SSTREB,False,False
SSTREC,False,False
SSTRED,False,False
SSTREE,False,False
SSTREF,False,False
SSTREG,False,True
SSTREH,False,False
SSTREI,False,False
SSTREJ,False,False
SSTREK,False,False
SSTREL,False,False
SSTREM,False,False
SSTREN,False,False
SSTREO,False,True
SSTREP,False,False
SSTREQ,False,True
SSTRER,False,True
SSTRES,False,False
SSTRET,False,False
SSTREU,False,False
SSTREV,False,False
SSTREW,False,True
SSTREX,False,True
SSTREY,False,True
SSTREZ,False,True
SSTRE',False,True
SSTROA,False,True
SSTROB,False,False
SSTROC,False,False
SSTROD,False,False
SSTROE,False,False
SSTROF,False,False
SSTROG,False,False
SSTROH,False,False
SSTROI,False,False
SSTROJ,False,False
SSTROK,False,False
SSTROL,False,True
SSTROM,False,False
SSTRON,False,False
SSTROO,False,False
SSTROP,False,False
SSTROQ,False,True
SSTROR,False,True
SSTROS,False,False
SSTROT,False,False
SSTROU,False,False
SSTROV,False,True
SSTROW,False,False
SSTROX,False,True
SSTROY,False,False
SSTROZ,False,True
SSTRO',False,True
STEINA,False,False
STEINB,False,False
STEINC,False,False
STEIND,False,False
STEINE,False,False
STEINF,False,False
STEING,False,False
STEINH,False,False
STEINI,False,False
STEINJ,False,True
STEINK,False,False
STEINL,False,False
STEINM,False,False
STEINN,False,True
STEINO,False,False
STEINP,False,True
STEINQ,False,True
STEINR,False,False
STEINS,False,False
STEINT,False,True
STEINU,False,True
STEINV,False,False
STEINW,False,False
STEINX,False,True
STEINY,False,True
STEINZ,False,True
STEIN',False,True
TAYLOA,False,True
TAYLOB,False,True
TAYLOC,False,True
TAYLOD,False,True
TAYLOE,False,True
TAYLOF,False,True
TAYLOG,False,True
TAYLOH,False,True
TAYLOI,False,True
TAYLOJ,False,True
TAYLOK,False,True
TAYLOL,False,True
TAYLOM,False,True
TAYLON,False,True
TAYLOO,False,True
TAYLOP,False,True
TAYLOQ,False,True
TAYLOR,True,False
TAYLOS,False,True
TAYLOT,False,True
TAYLOU,False,True
TAYLOV,False,True
TAYLOW,False,True
TAYLOX,False,True
TAYLOY,False,True
TAYLOZ,False,True
TAYLO',False,True
THOMAA,False,True
THOMAB,False,True
THOMAC,False,False
THOMAD,False,True
THOMAE,False,False
THOMAF,False,True
THOMAG,False,True
THOMAH,False,True
THOMAI,False,True
THOMAJ,False,True
THOMAK,False,True
THOMAL,False,True
THOMAM,False,True
THOMAN,False,False
THOMAO,False,True
THOMAP,False,True
THOMAQ,False,True
THOMAR,False,True
THOMAS,True,False
THOMAT,False,True
THOMAU,False,True
THOMAV,False,True
THOMAW,False,True
THOMAX,False,True
THOMAY,False,True
THOMAZ,False,False
THOMA',False,True
THOMPA,False,True
THOMPB,False,True
THOMPC,False,True
THOMPD,False,True
THOMPE,False,True
THOMPF,False,True
THOMPG,False,True
THOMPH,False,True
THOMPI,False,True
THOMPJ,False,True
THOMPK,False,False
THOMPL,False,True
THOMPM,False,True
THOMPN,False,True
THOMPO,False,True
THOMPP,False,True
THOMPQ,False,True
THOMPR,False,True
THOMPS,True,False
THOMPT,False,True
THOMPU,False,True
THOMPV,False,True
THOMPW,False,True
THOMPX,False,True
THOMPY,False,True
THOMPZ,False,True
THOMP',False,True
VANDEA,False,True
VANDEB,False,False
VANDEC,False,False
VANDED,False,True
VANDEE,False,True
VANDEF,False,True
VANDEG,False,False
VANDEH,False,False
VANDEI,False,True
VANDEJ,False,True
VANDEK,False,False
VANDEL,False,False
VANDEM,False,False
VANDEN,False,False
VANDEO,False,True
VANDEP,False,False
VANDEQ,False,True
VANDER,False,False
VANDES,False,True
VANDET,False,False
VANDEU,False,True
VANDEV,False,False
VANDEW,False,False
VANDEX,False,True
VANDEY,False,True
VANDEZ,False,True
VANDE',False,True
VILLAA,False,True
VILLAB,False,False
VILLAC,False,False
VILLAD,False,False
VILLAE,False,True
VILLAF,False,False
VILLAG,False,False
VILLAH,False,True
VILLAI,False,True
VILLAJ,False,True
VILLAK,False,True
VILLAL,False,False
VILLAM,False,False
VILLAN,False,False
VILLAO,False,True
VILLAP,False,False
VILLAQ,False,True
VILLAR,False,False
VILLAS,False,False
VILLAT,False,False
VILLAU,False,True
VILLAV,False,False
VILLAW,False,True
VILLAX,False,True
VILLAY,False,True
VILLAZ,False,True
VILLA',False,True
WAGNEA,False,True
WAGNEB,False,True
WAGNEC,False,True
WAGNED,False,True
WAGNEE,False,True
WAGNEF,False,True
WAGNEG,False,True
WAGNEH,False,True
WAGNEI,False,True
WAGNEJ,False,True
WAGNEK,False,True
WAGNEL,False,True
WAGNEM,False,True
WAGNEN,False,True
WAGNEO,False,True
WAGNEP,False,True
WAGNEQ,False,True
WAGNER,True,False
WAGNES,False,True
WAGNET,False,True
WAGNEU,False,False
WAGNEV,False,True
WAGNEW,False,True
WAGNEX,False,True
WAGNEY,False,True
WAGNEZ,False,True
WAGNE',False,True
WALKEA,False,True
WALKEB,False,True
WALKEC,False,True
WALKED,False,True
WALKEE,False,True
WALKEF,False,True
WALKEG,False,True
WALKEH,False,True
WALKEI,False,True
WALKEJ,False,True
WALKEK,False,True
WALKEL,False,True
WALKEM,False,True
WALKEN,False,True
WALKEO,False,True
WALKEP,False,True
WALKEQ,False,True
WALKER,True,False
WALKES,False,True
WALKET,False,True
WALKEU,False,True
WALKEV,False,True
WALKEW,False,True
WALKEX,False,True
WALKEY,False,True
WALKEZ,False,True
WALKE',False,True
WEBERA,False,True
WEBERB,False,True
WEBERC,False,True
WEBERD,False,True
WEBERE,False,True
WEBERF,False,True
WEBERG,False,True
WEBERH,False,True
WEBERI,False,True
WEBERJ,False,True
WEBERK,False,True
WEBERL,False,True
WEBERM,False,True
WEBERN,False,False
WEBERO,False,True
WEBERP,False,False
WEBERQ,False,True
WEBERR,False,True
WEBERS,False,False
WEBERT,False,True
WEBERU,False,True
WEBERV,False,True
WEBERW,False,True
WEBERX,False,True
WEBERY,False,True
WEBERZ,False,True
WEBER',False,True
WEISSA,False,False
WEISSB,False,False
WEISSC,False,False
WEISSD,False,False
WEISSE,False,False
WEISSF,False,False
WEISSG,False,False
WEISSH,False,False
WEISSI,False,False
WEISSJ,False,True
WEISSK,False,False
WEISSL,False,False
WEISSM,False,False
WEISSN,False,False
WEISSO,False,False
WEISSP,False,False
WEISSQ,False,True
WEISSR,False,True
WEISSS,True,False
WEISST,False,False
WEISSU,False,True
WEISSV,False,True
WEISSW,False,True
WEISSX,False,True
WEISSY,False,True
WEISSZ,False,False
WEISS',False,True
WESSTA,False,False
WESSTB,False,False
WESSTC,False,False
WESSTD,False,False
WESSTE,False,False
WESSTF,False,False
WESSTG,False,True
WESSTH,False,False
WESSTI,False,False
WESSTJ,False,True
WESSTK,False,True
WESSTL,False,False
WESSTM,False,False
WESSTN,False,True
WESSTO,False,False
WESSTP,False,False
WESSTQ,False,True
WESSTR,False,False
WESSTS,False,True
WESSTT,False,True
WESSTU,False,True
WESSTV,False,False
WESSTW,False,False
WESSTX,False,True
WESSTY,False,True
WESSTZ,False,True
WESST',False,True
WHITEA,False,True
WHITEB,False,False
WHITEC,False,False
WHITED,False,False
WHITEE,False,True
WHITEF,False,True
WHITEG,False,True
WHITEH,False,False
WHITEI,False,True
WHITEJ,False,True
WHITEK,False,True
WHITEL,False,False
WHITEM,False,False
WHITEN,False,True
WHITEO,False,True
WHITEP,False,True
WHITEQ,False,True
WHITER,False,True
WHITES,False,False
WHITET,False,True
WHITEU,False,True
WHITEV,False,True
WHITEW,False,False
WHITEX,False,True
WHITEY,False,True
WHITEZ,False,True
WHITE',False,True
WILLIA,True,False
WILLIB,False,True
WILLIC,False,True
WILLID,False,True
WILLIE,False,False
WILLIF,False,False
WILLIG,False,False
WILLIH,False,True
WILLII,False,True
WILLIJ,False,True
WILLIK,False,True
WILLIL,False,True
WILLIM,False,False
WILLIN,False,False
WILLIO,False,True
WILLIP,False,True
WILLIQ,False,True
WILLIR,False,True
WILLIS,False,False
WILLIT,False,False
WILLIU,False,True
WILLIV,False,True
WILLIW,False,True
WILLIX,False,True
WILLIY,False,True
WILLIZ,False,True
WILLI',False,True
WILSOA,False,True
WILSOB,False,True
WILSOC,False,True
WILSOD,False,True
WILSOE,False,True
WILSOF,False,True
WILSOG,False,True
WILSOH,False,True
WILSOI,False,True
WILSOJ,False,True
WILSOK,False,True
WILSOL,False,True
WILSOM,False,True
WILSON,True,False
WILSOO,False,True
WILSOP,False,True
WILSOQ,False,True
WILSOR,False,True
WILSOS,False,True
WILSOT,False,True
WILSOU,False,True
WILSOV,False,True
WILSOW,False,True
WILSOX,False,True
WILSOY,False,True
WILSOZ,False,True
WILSO',False,True
WILSSA,False,True
WILSSB,False,True
WILSSC,False,False
WILSSD,False,True
WILSSE,False,False
WILSSF,False,True
WILSSG,False,True
WILSSH,False,False
WILSSI,False,False
WILSSJ,False,True
WILSSK,False,True
WILSSL,False,True
WILSSM,False,True
WILSSN,False,True
WILSSO,True,False
WILSSP,False,True
WILSSQ,False,True
WILSSR,False,True
WILSSS,False,True
WILSST,False,False
WILSSU,False,True
WILSSV,False,True
WILSSW,False,True
WILSSX,False,True
WILSSY,False,True
WILSSZ,False,True
WILSS',False,True
WRIGHA,False,True
WRIGHB,False,True
WRIGHC,False,True
WRIGHD,False,True
WRIGHE,False,True
WRIGHF,False,True
WRIGHG,False,True
WRIGHH,False,True
WRIGHI,False,True
WRIGHJ,False,True
WRIGHK,False,True
WRIGHL,False,True
WRIGHM,False,True
WRIGHN,False,True
WRIGHO,False,True
WRIGHP,False,True
WRIGHQ,False,True
WRIGHR,False,True
WRIGHS,False,True
WRIGHT,True,False
WRIGHU,False,True
WRIGHV,False,True
WRIGHW,False,True
WRIGHX,False,True
WRIGHY,False,True
WRIGHZ,False,True
WRIGH',False,True
YOUNGA,False,True
YOUNGB,False,False
YOUNGC,False,True
YOUNGD,False,False
YOUNGE,False,False
YOUNGF,False,True
YOUNGG,False,True
YOUNGH,False,True
YOUNGI,False,True
YOUNGJ,False,True
YOUNGK,False,True
YOUNGL,False,False
YOUNGM,False,True
YOUNGN,False,True
YOUNGO,False,True
YOUNGP,False,True
YOUNGQ,False,True
YOUNGR,False,False
YOUNGS,False,False
YOUNGT,False,True
YOUNGU,False,True
YOUNGV,False,True
YOUNGW,False,True
YOUNGX,False,True
YOUNGY,False,True
YOUNGZ,False,True
YOUNG',False,True
ZHANGA,False,True
ZHANGB,False,True
ZHANGC,False,True
ZHANGD,False,True
ZHANGE,False,True
ZHANGF,False,True
ZHANGG,False,True
ZHANGH,False,True
ZHANGI,False,True
ZHANGJ,False,True
ZHANGK,False,True
ZHANGL,False,True
ZHANGM,False,True
ZHANGN,False,True
ZHANGO,False,True
ZHANGP,False,True
ZHANGQ,False,True
ZHANGR,False,True
ZHANGS,False,True
ZHANGT,False,True
ZHANGU,False,True
ZHANGV,False,True
ZHANGW,False,True
ZHANGX,False,True
ZHANGY,False,True
ZHANGZ,False,True
ZHANG',False,True
ZHENGA,False,True
ZHENGB,False,True
ZHENGC,False,True
ZHENGD,False,True
ZHENGE,False,True
ZHENGF,False,True
ZHENGG,False,True
ZHENGH,False,True
ZHENGI,False,True
ZHENGJ,False,True
ZHENGK,False,True
ZHENGL,False,False
ZHENGM,False,True
ZHENGN,False,True
ZHENGO,False,True
ZHENGP,False,True
ZHENGQ,False,True
ZHENGR,False,True
ZHENGS,False,True
ZHENGT,False,True
ZHENGU,False,True
ZHENGV,False,True
ZHENGW,False,True
ZHENGX,False,True
ZHENGY,False,True
ZHENGZ,False,True
ZHENG',False,True
ZIMMEA,False,True
ZIMMEB,False,True
ZIMMEC,False,True
ZIMMED,False,True
ZIMMEE,False,True
ZIMMEF,False,True
ZIMMEG,False,True
ZIMMEH,False,True
ZIMMEI,False,True
ZIMMEJ,False,True
ZIMMEK,False,True
ZIMMEL,False,True
ZIMMEM,False,True
ZIMMEN,False,True
ZIMMEO,False,True
ZIMMEP,False,True
ZIMMEQ,False,True
ZIMMER,True,False
ZIMMES,False,True
ZIMMET,False,True
ZIMMEU,False,True
ZIMMEV,False,True
ZIMMEW,False,True
ZIMMEX,False,True
ZIMMEY,False,True
ZIMMEZ,False,True
ZIMME',False,True
ANDERSA,False,True
ANDERSB,False,True
ANDERSC,False,True
ANDERSD,False,True
ANDERSE,False,False
ANDERSF,False,True
ANDERSG,False,True
ANDERSH,False,True
ANDERSI,False,True
ANDERSJ,False,True
ANDERSK,False,True
ANDERSL,False,True
ANDERSM,False,True
ANDERSN,False,True
ANDERSO,True,False
ANDERSP,False,True
ANDERSQ,False,True
ANDERSR,False,True
ANDERSS,True,False
ANDERST,False,True
ANDERSU,False,True
ANDERSV,False,True
ANDERSW,False,True
ANDERSX,False,True
ANDERSY,False,True
ANDERSZ,False,True
ANDERS',False,True
BECKERA,False,True
BECKERB,False,True
BECKERC,False,True
BECKERD,False,True
BECKERE,False,True
BECKERF,False,True
BECKERG,False,True
BECKERH,False,True
BECKERI,False,True
BECKERJ,False,True
BECKERK,False,True
BECKERL,False,False
BECKERM,False,False
BECKERN,False,True
BECKERO,False,True
BECKERP,False,True
BECKERQ,False,True
BECKERR,False,True
BECKERS,False,False
BECKERT,False,False
BECKERU,False,True
BECKERV,False,True
BECKERW,False,True
BECKERX,False,True
BECKERY,False,True
BECKERZ,False,True
BECKER',False,True
BERGERA,False,False
BERGERB,False,True
BERGERC,False,True
BERGERD,False,True
BERGERE,False,False
BERGERF,False,True
BERGERG,False,True
BERGERH,False,True
BERGERI,False,True
BERGERJ,False,True
BERGERK,False,True
BERGERL,False,True
BERGERM,False,True
BERGERN,False,True
BERGERO,False,False
BERGERP,False,True
BERGERQ,False,True
BERGERR,False,True
BERGERS,False,False
BERGERT,False,True
BERGERU,False,False
BERGERV,False,False
BERGERW,False,True
BERGERX,False,True
BERGERY,False,True
BERGERZ,False,True
BERGER',False,True
BHATTAA,False,True
BHATTAB,False,True
BHATTAC,True,False
BHATTAD,False,True
BHATTAE,False,True
BHATTAF,False,True
BHATTAG,False,True
BHATTAH,False,True
BHATTAI,False,True
BHATTAJ,False,True
BHATTAK,False,True
BHATTAL,False,True
BHATTAM,False,True
BHATTAN,False,True
BHATTAO,False,True
BHATTAP,False,True
BHATTAQ,False,True
BHATTAR,False,False
BHATTAS,False,True
BHATTAT,False,True
BHATTAU,False,True
BHATTAV,False,True
BHATTAW,False,True
